 "sample" , "image" ,
 "http://materialsmine.org/sample/e408-s24-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9c6414949f4e95cd6151" ,
 "http://materialsmine.org/sample/e408-s24-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9c6414949f4e95cd615f" ,
 "http://materialsmine.org/sample/e408-s24-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9c6414949f4e95cd616d" ,
 "http://materialsmine.org/sample/e408-s24-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9c6414949f4e95cd617b" ,
 "http://materialsmine.org/sample/e408-s24-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9c6514949f4e95cd6189" ,
 "http://materialsmine.org/sample/e408-s24-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9c6514949f4e95cd6197" ,
 "http://materialsmine.org/sample/e408-s24-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9c6514949f4e95cd61a5" ,
 "http://materialsmine.org/sample/e408-s24-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9c6614949f4e95cd61b3" ,
 "http://materialsmine.org/sample/e408-s24-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9c6614949f4e95cd61c1" ,
 "http://materialsmine.org/sample/e408-s24-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9c6614949f4e95cd61cf" ,
 "http://materialsmine.org/sample/e408-s24-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9c6714949f4e95cd61dd" ,
 "http://materialsmine.org/sample/e408-s24-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9c6714949f4e95cd61eb" ,
 "http://materialsmine.org/sample/e408-s24-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9c6714949f4e95cd61f9" ,
 "http://materialsmine.org/sample/e408-s24-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9c6814949f4e95cd6207" ,
 "http://materialsmine.org/sample/e408-s24-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9c6814949f4e95cd6215" ,
 "http://materialsmine.org/sample/e408-s24-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9c6814949f4e95cd6223" ,
 "http://materialsmine.org/sample/e408-s24-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9c6914949f4e95cd6231" ,
 "http://materialsmine.org/sample/e408-s24-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9c6914949f4e95cd623f" ,
 "http://materialsmine.org/sample/e408-s24-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9c6914949f4e95cd624d" ,
 "http://materialsmine.org/sample/e408-s24-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9c6914949f4e95cd625b" ,
 "http://materialsmine.org/sample/e408-s24-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9c6a14949f4e95cd6269" ,
 "http://materialsmine.org/sample/e408-s24-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9c6a14949f4e95cd6277" ,
 "http://materialsmine.org/sample/e408-s24-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9c6a14949f4e95cd6285" ,
 "http://materialsmine.org/sample/e408-s24-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9c6b14949f4e95cd6293" ,
 "http://materialsmine.org/sample/e408-s24-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9c6b14949f4e95cd62a1" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d0914949f4e95cd62bc" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d0914949f4e95cd62ca" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d0914949f4e95cd62d8" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d0a14949f4e95cd62e6" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d0a14949f4e95cd62f4" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d0a14949f4e95cd6302" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d0b14949f4e95cd6310" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d0b14949f4e95cd631e" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d0c14949f4e95cd633a" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d0c14949f4e95cd6348" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d0c14949f4e95cd6356" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d0d14949f4e95cd6364" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d0d14949f4e95cd6372" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d0d14949f4e95cd6380" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d0e14949f4e95cd638e" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d0e14949f4e95cd639c" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d0e14949f4e95cd63aa" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d0f14949f4e95cd63b8" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d0f14949f4e95cd63c6" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d0f14949f4e95cd63d4" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d1014949f4e95cd63e2" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d1014949f4e95cd63f0" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d1014949f4e95cd63fe" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d1114949f4e95cd640c" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d1114949f4e95cd641a" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d1114949f4e95cd6428" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d1214949f4e95cd6436" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d1214949f4e95cd6444" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d1214949f4e95cd6452" ,
 "http://materialsmine.org/sample/e408-s25-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cb9d1314949f4e95cd6460" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1f414949f4e95cd6482" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1f514949f4e95cd6490" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1f514949f4e95cd649e" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1f514949f4e95cd64ac" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1f614949f4e95cd64ba" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1f614949f4e95cd64c8" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1f614949f4e95cd64d6" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1f714949f4e95cd64e4" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1f714949f4e95cd64f2" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1f714949f4e95cd6500" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1f814949f4e95cd650e" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1f814949f4e95cd651c" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1f814949f4e95cd652a" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1f914949f4e95cd6538" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1f914949f4e95cd6546" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1fa14949f4e95cd6554" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1fa14949f4e95cd6562" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1fa14949f4e95cd6570" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1fb14949f4e95cd657e" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1fb14949f4e95cd658c" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1fb14949f4e95cd659a" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1fc14949f4e95cd65a8" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1fc14949f4e95cd65b6" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1fc14949f4e95cd65c4" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1fd14949f4e95cd65d2" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1fd14949f4e95cd65e0" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1fd14949f4e95cd65ee" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1fe14949f4e95cd65fc" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1fe14949f4e95cd660a" ,
 "http://materialsmine.org/sample/e410-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba1fe14949f4e95cd6618" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2a814949f4e95cd6639" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2a814949f4e95cd6647" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2a814949f4e95cd6655" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2a914949f4e95cd6663" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2a914949f4e95cd6671" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2a914949f4e95cd667f" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2aa14949f4e95cd668d" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2aa14949f4e95cd669b" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2aa14949f4e95cd66a9" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2ab14949f4e95cd66b7" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2ab14949f4e95cd66c5" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2ab14949f4e95cd66d3" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2ac14949f4e95cd66e1" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2ac14949f4e95cd66ef" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2ac14949f4e95cd66fd" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2ad14949f4e95cd670b" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2ad14949f4e95cd6719" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2ad14949f4e95cd6727" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2ae14949f4e95cd6735" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2ae14949f4e95cd6743" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2ae14949f4e95cd6751" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2af14949f4e95cd675f" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2af14949f4e95cd676d" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2af14949f4e95cd677b" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2b014949f4e95cd6789" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2b014949f4e95cd6797" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2b014949f4e95cd67a5" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2b114949f4e95cd67b3" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2b114949f4e95cd67c1" ,
 "http://materialsmine.org/sample/e410-s3-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba2b114949f4e95cd67cf" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba42814949f4e95cd6816" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba42814949f4e95cd6824" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba42914949f4e95cd6832" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba42914949f4e95cd6840" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba42914949f4e95cd684e" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba42a14949f4e95cd685c" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba42a14949f4e95cd686a" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba42a14949f4e95cd6878" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba42b14949f4e95cd6886" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba42b14949f4e95cd6894" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba42b14949f4e95cd68a2" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba42c14949f4e95cd68b0" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba42c14949f4e95cd68be" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba42c14949f4e95cd68cc" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba42d14949f4e95cd68da" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba42d14949f4e95cd68e8" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba42d14949f4e95cd68f6" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba42e14949f4e95cd6904" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba42e14949f4e95cd6912" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba42e14949f4e95cd6920" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba42f14949f4e95cd692e" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba42f14949f4e95cd693c" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba43014949f4e95cd694a" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba43014949f4e95cd6958" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba43014949f4e95cd6966" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba43114949f4e95cd6974" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba43114949f4e95cd6982" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba43114949f4e95cd6990" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba43214949f4e95cd699e" ,
 "http://materialsmine.org/sample/e410-s6-prasad-2021" , "https://nanomine.org/nmr/blob?id=60cba43214949f4e95cd69ac" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=6142339f1148bb43a0712572" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=6142339f1148bb43a0712580" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=614233a01148bb43a071258e" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=614233a01148bb43a071259c" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=614233a01148bb43a07125aa" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=614233a11148bb43a07125b8" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=614233a11148bb43a07125c6" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=614233a11148bb43a07125d4" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=614233a11148bb43a07125e2" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=614233a21148bb43a07125f0" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=614233a21148bb43a07125fe" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=614233a21148bb43a071260c" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=614233a31148bb43a071261a" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=614233a31148bb43a0712628" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=614233a31148bb43a0712636" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=614233a41148bb43a0712644" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=614233a41148bb43a0712652" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=614233a41148bb43a0712660" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=614233a41148bb43a071266e" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=614233a51148bb43a071267c" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=614233a51148bb43a071268a" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=614233a51148bb43a0712698" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=614233a61148bb43a07126a6" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=614233a61148bb43a07126b4" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=614233a61148bb43a07126c2" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=614233a61148bb43a07126d0" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=614233a71148bb43a07126de" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=614233a71148bb43a07126ec" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=614233a71148bb43a07126fa" ,
 "http://materialsmine.org/sample/e408-s23-prasad-2021" , "https://nanomine.org/nmr/blob?id=614233a71148bb43a0712708" ,
 "http://materialsmine.org/sample/l413-s5-botta-2018" , "https://nanomine.org/nmr/blob?id=62589365c847f91074885345" ,
 "http://materialsmine.org/sample/l413-s6-botta-2018" , "https://nanomine.org/nmr/blob?id=625893cdc847f9107488535a" ,
 "http://materialsmine.org/sample/l413-s7-botta-2018" , "https://nanomine.org/nmr/blob?id=625893eec847f91074885372" ,
 "http://materialsmine.org/sample/l413-s8-botta-2018" , "https://nanomine.org/nmr/blob?id=62589409c847f91074885387" ,
